pop	sample_set	country	year	location	species_gambiae_coluzzii	latitude	longitude	aim_fraction_colu	aim_fraction_arab	counts	chrom	sample_size	independent_comparisons	overall_r^2	expected_r^2	Ne_estimate	Parametric_CI_lower	Parametric_CI_upper	Jackknife_CI_lower	Jackknife_CI_upper
AG1000G-UG.Kihihi.2012.gambiae	AG1000G-UG	Uganda	2012	Kihihi	gambiae	-0.7509999999999996	29.70100000000002	0.028252631578947345	0.0024631578947368437	95	3L	95.0	45396154	0.011029	0.010880	2228.9	2163.1	2298.7	1175.9	18265.4
AG1000G-UG.Kihihi.2012.gambiae	AG1000G-UG	Uganda	2012	Kihihi	gambiae	-0.7509999999999996	29.70100000000002	0.028252631578947345	0.0024631578947368437	95	3R	95.0	45921732	0.010985	0.010880	3153.4	3024.6	3293.5	2007.0	7267.0
AG1000G-UG.Kihihi.2012.gambiae	AG1000G-UG	Uganda	2012	Kihihi	gambiae	-0.7509999999999996	29.70100000000002	0.028252631578947345	0.0024631578947368437	95	X	95.0	44109528	0.011026	0.010880	2276.2	2206.8	2350.2	1238.7	12825.9
AG1000G-UG.Nagongera.2012.arabiensis	AG1000G-UG	Uganda	2012	Nagongera	arabiensis	0.7700000000000014	34.025999999999975	0.45585185185185184	0.7403703703703701	81	2L	81.0	37380962	0.012686	0.012832	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-UG.Nagongera.2012.arabiensis	AG1000G-UG	Uganda	2012	Nagongera	arabiensis	0.7700000000000014	34.025999999999975	0.45585185185185184	0.7403703703703701	81	2R	81.0	39538264	0.012870	0.012832	8743.2	7609.7	10271.6	3716.4	Infinite
AG1000G-UG.Nagongera.2012.arabiensis	AG1000G-UG	Uganda	2012	Nagongera	arabiensis	0.7700000000000014	34.025999999999975	0.45585185185185184	0.7403703703703701	81	3L	81.0	40585535	0.012664	0.012832	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-UG.Nagongera.2012.arabiensis	AG1000G-UG	Uganda	2012	Nagongera	arabiensis	0.7700000000000014	34.025999999999975	0.45585185185185184	0.7403703703703701	81	3R	81.0	39841173	0.013210	0.012832	880.1	866.8	893.8	381.1	Infinite
AG1000G-UG.Nagongera.2012.arabiensis	AG1000G-UG	Uganda	2012	Nagongera	arabiensis	0.7700000000000014	34.025999999999975	0.45585185185185184	0.7403703703703701	81	X	81.0	38329380	0.011577	0.012832	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-UG.Nagongera.2012.gambiae	AG1000G-UG	Uganda	2012	Nagongera	gambiae	0.7700000000000001	34.02599999999994	0.02801785714285712	0.0023750000000000017	112	2L	112.0	42693417	0.012218	0.009183	107.7	107.5	107.9	81.5	150.6
AG1000G-UG.Nagongera.2012.gambiae	AG1000G-UG	Uganda	2012	Nagongera	gambiae	0.7700000000000001	34.02599999999994	0.02801785714285712	0.0023750000000000017	112	2R	112.0	44486027	0.009226	0.009183	7699.6	7072.7	8448.1	4389.7	30765.1
AG1000G-UG.Nagongera.2012.gambiae	AG1000G-UG	Uganda	2012	Nagongera	gambiae	0.7700000000000001	34.02599999999994	0.02801785714285712	0.0023750000000000017	112	3L	112.0	45319959	0.009189	0.009183	59041.9	35347.5	178865.5	25242.2	Infinite
AG1000G-UG.Nagongera.2012.gambiae	AG1000G-UG	Uganda	2012	Nagongera	gambiae	0.7700000000000001	34.02599999999994	0.02801785714285712	0.0023750000000000017	112	3R	112.0	44987351	0.009175	0.009183	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-UG.Nagongera.2012.gambiae	AG1000G-UG	Uganda	2012	Nagongera	gambiae	0.7700000000000001	34.02599999999994	0.02801785714285712	0.0023750000000000017	112	X	112.0	44241119	0.009131	0.009183	Infinite	Infinite	Infinite	Infinite	Infinite
